id	title
B21B	LAMINAGE DES MÉTAUX (opérations auxiliaires en relation avec le travail des métaux prévu dans la classe B21, voir B21C;cintrage par passage entre des rouleaux B21D;fabrication d'objets particuliers, p.ex. de vis, de roues, d'anneaux, de cylindres ou de boules, par laminage B21H;soudage par pression au moyen d'un laminoir B23K0020040000)
B21C	FABRICATION DES TÔLES, FILS, BARRES, TUBES, PROFILÉS MÉTALLIQUES OU D'AUTRES PRODUITS SEMI-FINIS SIMILAIRES PAR D'AUTRES PROCÉDÉS QUE LE LAMINAGE; OPÉRATIONS AUXILIAIRES EN RELATION AVEC LE TRAVAIL DES MÉTAUX SANS ENLÈVEMENT SUBSTANTIEL DE MATIÈRE
B21D	TRAVAIL MÉCANIQUE OU TRAITEMENT DES TÔLES, TUBES, BARRES OU PROFILÉS MÉTALLIQUES SANS ENLÈVEMENT SUBSTANTIEL DE MATIÈRE; DÉCOUPAGE DU MÉTAL À L'EMPORTE-PIÈCE (travail mécanique ou traitement des fils métalliques B21F)
B21F	TRAVAIL MÉCANIQUE OU TRAITEMENT DES FILS MÉTALLIQUES (laminage des métaux B21B;par étirage, opérations auxiliaires en relation avec le travail du métal sans enlèvement substantiel de matière B21C;ficelage des objets en paquets B65B0013000000)
B21G	FABRICATION DES AIGUILLES, ÉPINGLES OU CLOUS EN MÉTAL
B21H	FABRICATION D'ARTICLES MÉTALLIQUES PARTICULIERS PAR LAMINAGE, p.ex. VIS, ROUES, ANNEAUX, CYLINDRES, BILLES, BOULES (principalement à partir de tôles B21D)
B21J	FORGEAGE; MARTELAGE; PRESSAGE DES MÉTAUX; RIVETAGE; FOURNEAUX DE FORGE (laminage des métaux B21B;fabrication de produits particuliers par forgeage ou pressage B21K;placage B23K;finition des surfaces par martelage B23P0009040000;augmentation de la compacité des surfaces par jet de matériaux en particules B24C0001100000;caractéristiques générales des presses, presses à tasser les résidus B30B;fours en général F27)
B21K	FABRICATION D'ARTICLES MÉTALLIQUES FORGÉS OU PRESSÉS, p.ex. FERS À CHEVAL, RIVETS, BOULONS OU ROUES (fabrication d'articles particuliers par travail de feuilles métalliques sans enlèvement substantiel de matière B21D;travail des fils métalliques B21F;fabrication d'épingles, d'aiguilles ou de clous B21G;fabrication d'articles particuliers par laminage B21H;machines à forger, presser, marteler en général B21J;fabrication de chaînes B21L;placage B23K)
B21L	FABRICATION DE CHAÎNES MÉTALLIQUES (fabrication de chaînes ou de maillons de chaînes par coulée B22D0025020000;chaînes en général F16G)
B22C	MOULAGE EN FONDERIE (moulage des matériaux réfractaires en général B28B)
B22D	COULÉE DES MÉTAUX; COULÉE D'AUTRES MATIÈRES PAR LES MÊMES PROCÉDÉS OU AVEC LES MÊMES DISPOSITIFS (façonnage des matières plastiques ou des substances à l'état plastique B29C;traitements métallurgiques, emploi de substances spécifiées à ajouter au métal C21, C22)
B22F	TRAVAIL DES POUDRES MÉTALLIQUES; FABRICATION D'OBJETS À PARTIR DE POUDRES MÉTALLIQUES; FABRICATION DE POUDRES MÉTALLIQUES (fabrication d'alliages par la métallurgie des poudres C22C); APPAREILS OU DISPOSITIFS SPÉCIALEMENT ADAPTÉS AUX POUDRES MÉTALLIQUES
B23B	TOURNAGE; PERÇAGE (à l'aide d'une électrode tenant lieu d'outil B23H, p.ex. réalisation de trous B23H0009140000;travail par rayon laser B23K0026000000;agencements pour copier ou commander B23Q)
B23C	FRAISAGE (brochage B23D;pour la fabrication d'engrenages B23F;agencements pour copier ou commander B23Q)
B23D	RABOTAGE; MORTAISAGE; CISAILLAGE; BROCHAGE; SCIAGE; LIMAGE; RACLAGE; OPÉRATIONS ANALOGUES NON PRÉVUES AILLEURS, POUR LE TRAVAIL DES MÉTAUX PAR ENLÈVEMENT DE MATIÈRE (fabrication de roues dentées ou d'organes similaires B23F;découpage du métal par chauffage localisé B23K;agencements pour copier ou commander B23Q)
B23F	FABRICATION D'ENGRENAGES OU DE CRÉMAILLÈRES (par estampage B21D;par laminage B21H;par forgeage ou pressage B21K;par coulée B22;agencements pour copier ou commander B23Q;machines ou dispositifs pour meuler ou pour polir, en général B24B)
B23G	FILETAGE; TRAVAIL MÉCANIQUE DES VIS, TÊTES DE BOULONS OU ÉCROUS, EN CONJONCTION AVEC LE FILETAGE (formation de filets par ondulation de tubes B21D0015040000;par laminage B21H0003020000;  par forgeage, pressage ou martelage B21K0001560000;  fabrication de rainures hélicoïdales par tournage B23B0005480000;par fraisage B23C0003320000; par meulage B24B0019020000;  agencements pour copier ou commander B23Q)
B23H	USINAGE DU MÉTAL PAR ACTION, SUR UNE PIÈCE, D'UNE FORTE CONCENTRATION DE COURANT ÉLECTRIQUE À L'AIDE D'UNE ÉLECTRODE TENANT LIEU D'OUTIL; USINAGE DE CE TYPE COMBINÉ AVEC D'AUTRES FORMES D'USINAGE DU MÉTAL (procédés pour la production électrolytique ou électrophorétique de revêtements, galvanoplastie, appareillages à cet effet C25D;procédés pour le traitement d'objets par enlèvement électrolytique de matière C25F;fabrication de circuits imprimés utilisant pour former le parcours conducteur recherché des techniques de précipitation pour appliquer le matériau conducteur H05K0003180000)
B23K	BRASAGE OU DÉBRASAGE; SOUDAGE; REVÊTEMENT OU PLACAGE PAR BRASAGE OU SOUDAGE; DÉCOUPAGE PAR CHAUFFAGE LOCALISÉ, p.ex. DÉCOUPAGE AU CHALUMEAU; TRAVAIL PAR RAYON LASER (fabrication de produits revêtus de métal par extrusion de métaux B21C0023220000;réalisation de garnitures ou de recouvrements par moulage B22D0019080000;moulage par immersion B22D0023040000;fabrication de couches composites par frittage de poudres métalliques B22F0007000000;agencements sur les machines-outils pour copier ou commander B23Q;recouvrement de métaux ou recouvrement de matériaux avec des métaux, non prévu ailleurs C23C;brûleurs F23D)
B23P	PROCÉDÉS MÉCANIQUES DE TRAVAIL DU MÉTAL NON PRÉVUS AILLEURS; OPÉRATIONS MIXTES; MACHINES-OUTILS UNIVERSELLES (agencements pour le copiage ou la commande B23Q)
B23Q	PARTIES CONSTITUTIVES, AMÉNAGEMENTS OU ACCESSOIRES DES MACHINES-OUTILS, p.ex. DISPOSITIONS POUR COPIER OU COMMANDER (outils du genre de ceux utilisés avec les tours ou les perceuses B23B0027000000); MACHINES-OUTILS D'UTILISATION GÉNÉRALE, CARACTÉRISÉES PAR LA STRUCTURE DE CERTAINES PARTIES CONSTITUTIVES OU AMÉNAGEMENTS; COMBINAISONS OU ASSOCIATIONS DE MACHINES POUR LE TRAVAIL DES MÉTAUX, NE VISANT PAS UN TRAVAIL PARTICULIER
B24B	MACHINES, DISPOSITIFS OU PROCÉDÉS POUR MEULER OU POUR POLIR (par électroérosion B23H;traitement au jet abrasif ou analogue B24C; gravure ou polissage électrolytique C25F0003000000); DRESSAGE OU REMISE EN ÉTAT DES SURFACES ABRASIVES; ALIMENTATION DES MACHINES EN MATÉRIAUX DE MEULAGE, DE POLISSAGE OU DE RODAGE
B24C	TRAITEMENT AU JET ABRASIF OU JET ANALOGUE, AVEC DES MATÉRIAUX EN PARTICULES
B24D	OUTILS POUR MEULER, POLIR OU AFFILER (corps abrasifs spécialement conçus pour le travail au tonneau, p.ex. billes abrasives B24B0031140000;outils de finissage B24B0033080000; outils de rodage B24B0037110000)
B25B	OUTILS OU OUTILLAGE D'ÉTABLI NON PRÉVUS AILLEURS, POUR FIXER, JOINDRE, DÉSENGAGER OU TENIR
B25C	OUTILS TENUS À LA MAIN POUR CLOUER OU AGRAFER; OUTILS PORTATIFS POUR AGRAFER ACTIONNÉS PAR LA FORCE MUSCULAIRE (pour la fabrication des chaussures A43D)
B25D	OUTILS À PERCUSSION
B25F	OUTILS COMBINÉS OU À USAGES MULTIPLES NON PRÉVUS AILLEURS; DÉTAILS OU PARTIES CONSTITUTIVES D'OUTILS PORTATIFS À MOTEUR SANS RELATION SPÉCIFIQUE AVEC LES OPÉRATIONS EXÉCUTÉES ET NON PRÉVUS AILLEURS
B25G	MANCHES POUR USTENSILES À MAIN (fixation des lames ou dispositifs similaires aux manches d'outils à main pour le travail du sol A01B0001220000;manches d'outillages à main pour la récolte A01D0001140000;poignées incorporées aux brosses A46B)
B25H	OUTILLAGE D'ATELIER, p.ex. POUR LE TRAÇAGE DES PIÈCES À TRAVAILLER; RANGEMENT DES ATELIERS
B25J	MANIPULATEURS; ENCEINTES À DISPOSITIFS DE MANIPULATION INTÉGRÉS (dispositifs robotisés pour cueillir un par un des fruits, des légumes, du houblon ou des produits similaires A01D0046300000;dispositifs pour manipuler les aiguilles en chirurgie A61B0017062000;manipulateurs associés aux laminoirs B21B0039200000;manipulateurs associés aux machines à forger B21J0013100000;moyens pour maintenir les roues ou leurs éléments B60B0030000000;grues B66C;dispositions pour la manipulation du combustible ou d'autres matériaux utilisés à l'intérieur de réacteurs nucléaires G21C0019000000;combinaison structurelle de manipulateurs avec des cellules ou des chambres blindées contre le rayonnement G21F0007060000)
B26B	OUTILS TENUS À LA MAIN POUR TAILLER, NON PRÉVUS AILLEURS (pour la récolte A01D;pour l'horticulture ou la sylviculture A01G;pour la boucherie ou le traitement de la viande A22;pour la fabrication ou la réparation des chaussures A43D;pinces à ongles ou coupe-ongles A45D0029020000;matériel de cuisine A47J;pour la chirurgie A61B0017000000;pour le travail du métal B23D;coupe par jets de fluides abrasifs B24C0005020000;outils en forme de pinces à arêtes tranchantes B25B0007220000;tenailles B25C0011020000;manches pour ustensiles à main, en général B25G;outils de coupe du type à guillotine B26D;grattoirs B43L0019000000;pour les matériaux textiles D06H)
B26D	COUPE; DÉTAILS COMMUNS AUX MACHINES POUR PERFORER, DÉCOUPER À L'EMPORTE-PIÈCE, DÉCOUPER, POINÇONNER OU SÉPARER  (désagrégation par couteaux ou autres organes coupants ou déchirants qui transforment le matériau en fragments B02C0018000000;coupe par jets de fluides abrasifs B24C0005020000;outils tenus à la main pour tailler B26B)
B26F	PERFORATION; DÉCOUPAGE À L'EMPORTE-PIÈCES; DÉCOUPAGE; POINÇONNAGE; SÉPARATION PAR DES MOYENS AUTRES QUE LA COUPE (traçage, perforation ou fabrication des boutonnières A41H0025000000;fabrication des chaussures A43D;chirurgie A61B;découpage du métal B21D;perçage des métaux B23B;découpage du métal par chauffage localisé, p.ex. découpage au chalumeau, B23K;coupe par jets de fluides abrasifs B24C0005020000;détails communs aux machines pour séparer B26D;perçage du bois B27C;perçage de la pierre B28D;travail des matières plastiques ou des substances à l'état plastique B29;fabrication de boîtes, cartons, enveloppes ou sacs, en papier ou matériau travaillé d'une façon analogue, p.ex. en feuilles métalliques, B31B;du verre C03B;du cuir C14B;des matériaux textiles D06H;des guides de lumière G02B0006250000;des billets G07B)
B27B	SCIES À BOIS OU MATÉRIAUX SIMILAIRES; PARTIES CONSTITUTIVES OU ACCESSOIRES DES SCIES (scies spécialement adaptées pour élaguer ou émonder les arbres A01G0003080000;appareils de sciage spécialement adaptés pour abattre des arbres A01G0023091000;caractéristiques non limitées à un type particulier de scie à bois B23D, p.ex. fixation des lames de scie B23D0051000000;bâtis, bancs, colonnes ou éléments similaires en général B23Q0001010000)
B27C	RABOTEUSES, PERCEUSES, FRAISEUSES, TOURS OU MACHINES UNIVERSELLES À BOIS OU MATÉRIAUX SIMILAIRES  (machines-outils en général B23;travail du bois par des dispositifs abrasifs, p.ex. par sablage, B24;outils pour ces opérations B27G)
B27D	TRAVAIL DU BOIS DE PLACAGE OU DU CONTRE-PLAQUÉ (application de liquides ou d'autre matériaux fluides aux surfaces en général B05;perçage, sablage ou polissage du bois B24;application d'adhésifs ou de colle aux surfaces en bois B27G0011000000;fabrication de feuilles de bois de placage B27L0005000000)
B27F	QUEUES D'ARONDE; TENONS; MORTAISEUSES À BOIS OU MATÉRIAUX SIMILAIRES; MACHINES À CLOUER, À AGRAFER OU À BROCHER (outils tenus à la main à clouer ou agrafer B25C;fabrication de caisses, coffres ou boîtes en bois B27M0003340000;moyens d'assemblage pour éléments de construction en général, p.ex. chevilles utilisées dans la construction des bâtiments, E04B0001380000;éléments d'assemblage en général, p.ex. chevilles en général, F16B)
B27G	MACHINES OU APPAREILS ACCESSOIRES POUR LE TRAVAIL DU BOIS OU DE MATÉRIAUX SIMILAIRES; OUTILS POUR LE TRAVAIL DU BOIS OU DE MATÉRIAUX SIMILAIRES (outils pour meuler B24D;outils de sciage B27B0033000000;outils pour machines à entailler ou à mortaiser B27F0005020000;outils pour fabriquer de la sciure, des copeaux, de la poudre ou des produits similaires B27L0011000000); DISPOSITIFS DE SÉCURITÉ POUR MACHINES OU OUTILS POUR LE TRAVAIL DU BOIS
B27H	CINTRAGE DU BOIS OU DES MATÉRIAUX SIMILAIRES; TONNELLERIE; FABRICATION DES ROUES EN BOIS OU EN MATÉRIAUX SIMILAIRES
B27J	TRAVAIL MÉCANIQUE DU JONC, DU LIÈGE OU AUTRES MATÉRIAUX SIMILAIRES
B27K	PROCÉDÉS, APPAREILLAGE OU EMPLOI DE SUBSTANCES SPÉCIFIÉES POUR L'IMPRÉGNATION, LA COLORATION, LA TEINTURE OU LE BLANCHIMENT DU BOIS, OU POUR LE TRAITEMENT DU BOIS, NON PRÉVU AILLEURS, AVEC DES LIQUIDES PAR PÉNÉTRATION; TRAITEMENT CHIMIQUE OU PHYSIQUE DU LIÈGE, DU JONC, DU ROSEAU, DE LA PAILLE OU DE MATÉRIAUX SIMILAIRES
B27L	ENLÈVEMENT DE L'ÉCORCE OU DES ATTACHES DE BRANCHES (sylviculture A01G); FENDAGE DU BOIS; FABRICATION DE FEUILLES DE BOIS DE PLACAGE, BAGUETTES, BÂTONNETS, COPEAUX, FIBRES DE BOIS OU POUDRE DE BOIS
B27M	TRAVAIL DU BOIS NON PRÉVU DANS LES SOUS-CLASSES B27B-B27L; FABRICATION D'ARTICLES PARTICULIERS EN BOIS
B27N	FABRICATION D'OBJETS PAR DES PROCÉDÉS À SEC, AVEC OU SANS AGENTS LIANTS ORGANIQUES, À PARTIR DE PARTICULES OU DE FIBRES DE BOIS OU D'AUTRES MATIÈRES LIGNOCELLULOSIQUES OU DE SUBSTANCES ORGANIQUES ANALOGUES (contenant des matières cimentaires B28B;façonnage des substances à l'état plastique B29C;panneaux de fibres fabriqués à partir de suspensions de fibres D21J;séchage F26B0017000000)
B28B	FAÇONNAGE DE L'ARGILE OU D'AUTRES COMPOSITIONS CÉRAMIQUES; FAÇONNAGE DE SCORIES; FAÇONNAGE DE MÉLANGES CONTENANT DES SUBSTANCES ANALOGUES AU CIMENT, p.ex. DU PLÂTRE (moulage en fonderie B22C;travail de la pierre ou des matériaux similaires B28D;façonnage des substances à l'état plastique, en général B29C;fabrication de produits stratifiés non composés entièrement de ces substances B32B;façonnage in situ, voir les classes correspondantes de la section E)
B28C	PRÉPARATION DE L'ARGILE; PRODUCTION DE MÉLANGES CONTENANT DE L'ARGILE OU DES SUBSTANCES ANALOGUES AU CIMENT, p.ex. DU PLÂTRE (préparation des matériaux pour les moules de fonderie B22C0005000000)
B28D	TRAVAIL DE LA PIERRE OU DES MATÉRIAUX SEMBLABLES À LA PIERRE (machines ou procédés d'exploitation des mines ou carrières E21C)
B29B	PRÉPARATION OU PRÉTRAITEMENT DES MATIÈRES À FAÇONNER; FABRICATION DE GRANULÉS OU DE PRÉFORMES; RÉCUPÉRATION DES MATIÈRES PLASTIQUES OU D'AUTRES CONSTITUANTS DES DÉCHETS CONTENANT DES MATIÈRES PLASTIQUES
B29C	FAÇONNAGE OU ASSEMBLAGE DES MATIÈRES PLASTIQUES; FAÇONNAGE DES MATIÈRES À L'ÉTAT PLASTIQUE NON PRÉVU AILLEURS; POST-TRAITEMENT DES PRODUITS FAÇONNÉS, p.ex. RÉPARATION (fabrication de préformes B29B0011000000;  fabrication de produits stratifiés par combinaison de couches non liées au préalable afin de constituer un produit dont les couches restent associées B32B0037000000-B32B0041000000)
B29D	FABRICATION D'OBJETS PARTICULIERS, À PARTIR DE MATIÈRES PLASTIQUES OU DE SUBSTANCES À L'ÉTAT PLASTIQUE (fabrication des granulés B29B0009000000;fabrication des préformes B29B0011000000)
B29K	SCHÉMA D'INDEXATION ASSOCIÉ AUX SOUS-CLASSES B29B, B29C OU B29D, RELATIF AUX MATIÈRES À MOULER, OU AUX COMPOSITIONS POUR RENFORCEMENTS, POUR MATIÈRES DE REMPLISSAGE, OU POUR PIÈCES PRÉFORMÉES, p.ex. INSERTS
B29L	SCHÉMA D'INDEXATION ASSOCIÉ À LA SOUS-CLASSE B29C, RELATIF AUX OBJETS PARTICULIERS
B30B	PRESSES EN GÉNÉRAL; PRESSES NON PRÉVUES AILLEURS (production des ultra-pressions ou d'ultra-pressions avec des températures élevées en vue d'obtenir des modifications dans une substance, p.ex. pour fabrication de diamants artificiels, B01J0003000000)
B31B	FABRICATION DE RÉCEPTACLES EN PAPIER, EN CARTON OU EN MATÉRIAUX TRAVAILLÉS DE MANIÈRE ANALOGUE AU PAPIER (fabrication d’articles enroulés, p.ex. de tubes enroulés, B31C;fabrication et remplissage combinés B65B)
B31C	FABRICATION D'ARTICLES ENROULÉS, p.ex. DE TUBES ENROULÉS, EN PAPIER, EN CARTON OU EN MATÉRIAUX TRAVAILLÉS DE MANIÈRE ANALOGUE AU PAPIER
B31D	FABRICATION D'ARTICLES EN PAPIER , EN CARTON OU EN MATÉRIAUX TRAVAILLÉS DE MANIÈRE ANALOGUE AU PAPIER, NON PRÉVUE DANS LES SOUS-CLASSES B31B OU B31C (fabrication d'objets par des procédés à sec à partir de particules ou de fibres de bois ou d'autres matières lignocellulosiques ou de substances organiques analogues B27N;fabrication de produits stratifiés ne comportant pas que du papier ou du carton B32B;fabrication d'articles à partir de suspensions de fibres cellulosiques, p.ex. de pâte de bois, D21J)
B31F	TRAVAIL OU DÉFORMATION MÉCANIQUE DU PAPIER, DU CARTON OU DES MATÉRIAUX TRAVAILLÉS DE MANIÈRE ANALOGUE AU PAPIER (fabrication de produits stratifiés comportant d'autres matières que du papier ou du carton B32B)
B32B	PRODUITS STRATIFIÉS, c. à d. FAITS DE PLUSIEURS COUCHES DE FORME PLANE OU NON PLANE, p.ex. CELLULAIRE OU EN NID D'ABEILLES
B33Y	FABRICATION ADDITIVE, c. à d. FABRICATION D’OBJETS EN TROIS DIMENSIONS [3D] PAR DÉPÔT ADDITIF, AGGLOMÉRATION ADDITIVE OU STRATIFICATION ADDITIVE, p.ex. PAR IMPRESSION EN 3D, STÉRÉOLITHOGRAPHIE OU FRITTAGE LASER SÉLECTIF
B41B	MACHINES OU ACCESSOIRES POUR FABRIQUER, COMPOSER OU DISTRIBUER LES CARACTÈRES; CARACTÈRES; DISPOSITIFS DE COMPOSITION PHOTOGRAPHIQUES OU PHOTO-ÉLECTRONIQUES (dispositifs photographiques en général G03)
B41C	PROCÉDÉS DE FABRICATION OU DE REPRODUCTION DES SURFACES D'IMPRESSION (procédés photomécaniques pour produire des surfaces d'impression G03F;procédés photo-électriques pour produire des surfaces d'impression G03G)
B41D	APPAREILS DE REPRODUCTION MÉCANIQUE DES SURFACES D'IMPRESSION POUR L'IMPRESSION STÉRÉOTYPE; FAÇONNAGE DES MATÉRIAUX ÉLASTIQUES OU DÉFORMABLES POUR RÉALISER DES SURFACES D'IMPRESSION (marquage ou gravure de métal par action d'une forte concentration de courant électrique B23H0009060000;machines ou accessoires pour fabriquer, fondre ou distribuer les caractères B41B;procédés de fabrication ou de reproduction de surfaces d'impression B41C;machines ou appareils pour gravure en général ou pour timbrage en creux B44B0003000000, B44B0005000000;gravure chimique des métaux C23F0001000000;gravure électrolytique C25F0003000000;reproduction photomécanique G03F)
B41F	MACHINES OU PRESSES À IMPRIMER (dispositifs à copier en plusieurs exemplaires ou appareils à imprimer de bureau B41L)
B41G	APPAREILS À BRONZER, À IMPRIMER DES LIGNES OU À BORDER OU ROGNER LES FEUILLES OU ARTICLES SIMILAIRES; APPAREILS AUXILIAIRES POUR PERFORER EN CONJONCTION AVEC L'IMPRESSION (perforation en général B26D;production de décorations B44C;perforation en relation avec le débit de feuilles ou de bandes B65H0035000000;pliage ou dépliage de matériaux minces, p.ex. en feuilles, en bandes, B65H0045000000, B65H0047000000)
B41J	MACHINES À ÉCRIRE; MÉCANISMES D'IMPRESSION SÉLECTIVE, c. à d. MÉCANISMES IMPRIMANT AUTREMENT QUE PAR UTILISATION DE FORMES D'IMPRESSION; CORRECTION D'ERREURS TYPOGRAPHIQUES (composition B41B;impression sur surfaces spéciales B41F;marquage pour le blanchissage B41K;grattoirs, gommes ou dispositifs pour effacer B43L0019000000;produits fluides pour la correction des erreurs typographiques par recouvrement C09D0010000000;enregistrement des résultats de mesure G01;reconnaissance ou présentation d'informations, marquage des supports d'enregistrement sous forme numérique, p.ex. par poinçonnage, G06K;appareils d'affranchissement ou appareils d'impression et de délivrance de tickets G07B;commutateurs électriques pour claviers en général H01H0013700000, H03K0017940000;codage en relation avec des claviers ou des dispositifs similaires, en général H03M0011000000;émetteurs ou récepteurs pour la transmission d'information numérique H04L;transmission ou reproduction de documents ou similaires, p.ex. transmissions de fac-similé, H04N0001000000;mécanismes d'impression spécialement conçus pour des appareils, p.ex. pour caisses enregistreuses, machines à peser, produisant un enregistrement de leur propre fonctionnement, voir les classes appropriées)
B41K	TIMBRES; APPAREILS OU DISPOSITIFS DE TIMBRAGE OU DE NUMÉROTAGE (marquage de la viande A22C0017100000;estampage et impression combinés B41F0019000000;mécanismes d'impression sélective B41J;estampage pour travaux d'art B44B0005000000;marquage ou codage des paquets achevés B65B0061260000;impression et délivrance de tickets, enregistrement du prix des billets, aspects des appareils d'oblitération ne se rapportant pas à l'impression G07B)
B41L	APPAREILS OU DISPOSITIFS À COPIER EN PLUSIEURS EXEMPLAIRES, POLYCOPIER OU IMPRIMER À USAGE DE BUREAU OU AUTRES FINS COMMERCIALES; MACHINES À IMPRIMER LES ADRESSES OU MACHINES SIMILAIRES À IMPRIMER EN SÉRIE (presses ou machines à imprimer de caractère industriel B41F;timbres, dispositifs de timbrage ou de numérotage B41K)
B41M	PROCÉDÉS D'IMPRESSION, DE REPRODUCTION, DE MARQUAGE OU DE COPIE; IMPRESSION EN COULEUR (correction d'erreurs typographiques B41J;procédés pour appliquer des images-transfert ou similaires B44C0001160000;produits fluides pour la correction des erreurs typographiques par recouvrement C09D0010000000;impression des textiles D06P)
B41N	CLICHÉS OU PLAQUES D'IMPRESSION (matériaux photosensibles G03); MATÉRIAUX POUR SURFACES UTILISÉES DANS L'IMPRESSION POUR IMPRIMER, ENCRER, MOUILLER OU SIMILAIRE; PRÉPARATION DE TELLES SURFACES POUR LEUR EMPLOI OU LEUR CONSERVATION
B42B	FIXATION PERMANENTE LES UNS AUX AUTRES OU À DES OBJETS, DE FEUILLES, MAINS DE PAPIER OU CAHIERS (brochage ou agrafage en général B25C, B27F;machines effectuant à la fois le collationnement ou l'assemblage et la fixation permanente des feuilles ou cahiers les uns aux autres B42C0001120000;assemblage temporaire des feuilles les unes aux autres B42F)
B42C	RELIURE (machines, dispositifs ou outillage de coupe ou de perforation B26;pliage de feuilles ou de bandes B31F;décoration des livres B44)
B42D	LIVRES; COUVERTURES DE LIVRES; FEUILLETS MOBILES; IMPRIMÉS CARACTÉRISÉS PAR LEURS ÉLÉMENTS D'IDENTIFICATION OU DE SÉCURITÉ; IMPRIMÉS D'UN FORMAT OU D'UN TYPE PARTICULIER, NON PRÉVUS AILLEURS; DISPOSITIFS FACILITANT LEUR UTILISATION ET NON PRÉVUS AILLEURS; APPAREILS À BANDE MOBILE POUR ÉCRIRE OU LIRE
B42F	FEUILLES ASSEMBLÉES TEMPORAIREMENT; CLASSEURS; FICHES; REPÉRAGE (lutrins A47B0019000000;appui-livres A47B0023000000)
B43K	INSTRUMENTS POUR ÉCRIRE OU DESSINER (récipients, emboîtages ou accessoires pour produits de parfumerie, p.ex. savon à barbe, rouge à lèvres, maquillage, A45D0034000000, A45D0040000000)
B43L	OBJETS SUR LESQUELS ON ÉCRIT OU ON DESSINE; ACCESSOIRES POUR ÉCRIRE OU DESSINER (outillage d'atelier pour le traçage des pièces à travailler B25H0007000000;enseignement de l'écriture ou du dessin G09B0011000000)
B43M	ACCESSOIRES DE BUREAU NON PRÉVUS AILLEURS (agrafeuses B25C, B27F;dispositifs pour assembler temporairement des feuilles B42F;distributeurs de bande adhésive B65H0035070000)
B44B	MACHINES, APPAREILS OU OUTILS POUR TRAVAUX D'ART, p.ex. POUR SCULPTER, GUILLOCHER, CISELER, PYROGRAVER OU MARQUETER (décoration du cuir C14B)
B44C	RÉALISATION D'EFFETS DÉCORATIFS (procédés pour appliquer des liquides ou d'autres matériaux fluides aux surfaces, en général B05D;façonnage des matières plastiques ou des substances à l'état plastique B29C;procédés d'impression pour images-transfert B41M0003120000;procédés thermographiques de reproduction ou de marquage B41M0005000000); MOSAÏQUES; MARQUETERIE (imitation de mosaïques ou de marqueterie B44F0011040000); POSE DE PAPIERS PEINTS
B44D	PEINTURE OU DESSIN ARTISTIQUE, NON PRÉVU AILLEURS; PRÉSERVATION DES PEINTURES; TRAITEMENT DES SURFACES POUR OBTENIR DES EFFETS OU DES FINIS DE SURFACE ARTISTIQUES (traitement des surfaces en général, voir les endroits appropriés, p.ex. application de liquides ou d'autres matériaux fluides B05)
B44F	DESSINS PARTICULIERS
B60B	ROUES DE VÉHICULES (fabrication de roues ou de parties de roues par laminage B21H0001000000, par forgeage, martelage ou pressage B21K0001280000); ROUES À PIVOT; ESSIEUX POUR ROUES OU ROUES À PIVOT; AMÉLIORATION DE L'ADHÉRENCE DES ROUES
B60C	PNEUMATIQUES POUR VÉHICULES; GONFLAGE DES PNEUMATIQUES; CHANGEMENT DES PNEUMATIQUES; FIXATION DES VALVES À DES CORPS ÉLASTIQUES GONFLABLES, EN GÉNÉRAL; DISPOSITIFS OU AGENCEMENTS CONCERNANT LES PNEUMATIQUES
B60D	LIAISONS POUR VÉHICULES (éléments des systèmes de freins B60T0017040000)
B60F	VÉHICULES RAIL-ROUTE; VÉHICULES CAPABLES DE SE DÉPLACER DANS OU SUR DES MILIEUX DIFFÉRENTS, p.ex. VÉHICULES AMPHIBIES (véhicules à coussin d'air B60V)
B60G	SUSPENSION DES VÉHICULES (véhicules à coussin d'air B60V;assemblages entre la caisse et le châssis du véhicule B62D0024000000)
B60H	AMÉNAGEMENTS DES DISPOSITIFS DE CHAUFFAGE, DE RÉFRIGÉRATION, DE VENTILATION OU D'AUTRES TRAITEMENTS DE L'AIR, SPÉCIALEMENT ADAPTÉS AUX PARTIES DE VÉHICULE AFFECTÉES AUX PASSAGERS OU AUX MARCHANDISES
B60J	FENÊTRES, PARE-BRISE, TOITS AMOVIBLES, PORTES OU DISPOSITIFS SIMILAIRES POUR VÉHICULES; PROTECTIONS EXTÉRIEURES AMOVIBLES SPÉCIALEMENT ADAPTÉES AUX VÉHICULES (fixation, suspension, fermeture ou ouverture de ces dispositifs E05)
B60K	AGENCEMENT OU MONTAGE DES ENSEMBLES DE PROPULSION OU DES TRANSMISSIONS SUR LES VÉHICULES; AGENCEMENT OU MONTAGE DE PLUSIEURS MOTEURS PRINCIPAUX DIFFÉRENTS SUR LES VÉHICULES; ENTRAÎNEMENTS AUXILIAIRES POUR VÉHICULES; INSTRUMENTS OU TABLEAUX DE BORD DE VÉHICULES; AMÉNAGEMENTS DES ENSEMBLES DE PROPULSION SUR LES VÉHICULES, RELATIFS AU REFROIDISSEMENT, À L'ADMISSION D'AIR, À L'ÉCHAPPEMENT DES GAZ OU À L'ALIMENTATION EN CARBURANT
